operation_id,start_time,end_time,end_depth_mmd,main_activity,sub_activity,state,remark,activity_label,ner_entities,ner_depths,ner_equipment,ner_measurements,ner_time_refs,report_id
8317,18:00,18:15,1082.0,drilling,casing,ok,Picked up and installed Weatherford x-over and pup jnt.,CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],848
8318,18:15,18:30,1082.0,drilling,casing,ok,"Changed to 5½"" DP handling equipment.",CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],848
8319,18:30,19:00,1082.0,drilling,casing,ok,"Installed two 6m 5½"" pup jnt's.",CUT,"{""depths"": [""6m""], ""equipment"": [], ""measurements"": [], ""time_refs"": []}","[""6m""]",[],[],[],848
8320,19:00,19:15,1082.0,drilling,casing,ok,"Held tool box talk prior to trip in with 7"" line on 5½"" DP.",TRIP_IN,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],848
8321,19:15,19:30,1082.0,drilling,casing,ok,"Checked surface equipment and prepared rig floor for RIH with 7"" liner on 5½"" DP.",TRIP_IN,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],848
8322,19:30,19:45,1076.0,drilling,casing,ok,Laid out one 6m pup jnt.,CUT,"{""depths"": [""6m""], ""equipment"": [], ""measurements"": [], ""time_refs"": []}","[""6m""]",[],[],[],848
8323,19:45,20:30,1294.0,drilling,casing,ok,"RIH with 7"" line on 5½"" DP from 1092m to 1294m. Restricted RIH speed when running through Surface and subsea well heads. Trip time 270 m/hour.",TRIP_IN,"{""depths"": [""1092m"", ""1294m"", ""270 m""], ""equipment"": [], ""measurements"": [], ""time_refs"": []}","[""1092m"", ""1294m"", ""270 m""]",[],[],[],848
8324,20:30,23:15,2222.0,drilling,casing,ok,"Continued RIH with 7"" line on 5½"" DP from 1294m to 2222m. Filled every 5'th stand, duration for filling 10-15min. Trip time 338 m/hour. Iron roughneck spinner f ailed.",TRIP_IN,"{""depths"": [""1294m"", ""2222m"", ""338 m""], ""equipment"": [""iron roughneck""], ""measurements"": [], ""time_refs"": []}","[""1294m"", ""2222m"", ""338 m""]","[""iron roughneck""]",[],[],848
8325,23:15,00:00,2222.0,interruption,other,ok,Found error in software. Cycled the Iron roughneck and re-booted the software.,OTHER,"{""depths"": [], ""equipment"": [""iron roughneck""], ""measurements"": [], ""time_refs"": []}",[],"[""iron roughneck""]",[],[],848
8326,00:00,01:00,2665.0,drilling,casing,ok,"Continued RIH with 7"" line on 5½"" DP from 2222m to 2665m. Filled every 5'th stand, duration for filling 10-15min. Trip time 443 m/hour.",TRIP_IN,"{""depths"": [""2222m"", ""2665m"", ""443 m""], ""equipment"": [], ""measurements"": [], ""time_refs"": []}","[""2222m"", ""2665m"", ""443 m""]",[],[],[],849
8327,01:00,02:00,2665.0,drilling,casing,ok,"Broke circulation carefully and circulate one liner volume = 21.3 m3, 1300 lpm 48 bars. Took up/down weight 158/140 MT.",CIRCULATE,"{""depths"": [], ""equipment"": [], ""measurements"": [""1300 lpm"", ""140 mt"", ""21.3 m3""], ""time_refs"": []}",[],[],"[""1300 lpm"", ""140 mt"", ""21.3 m3""]",[],849
8328,02:00,05:30,3685.0,drilling,casing,ok,"Continued RIH with 7"" line on 5½"" DP from 2665m to 3685 Filled every 5'th stand, duration for filling 10-15min. Trip time 291/hour. Took weight at 3685m",TRIP_IN,"{""depths"": [""2665m"", ""3685m""], ""equipment"": [], ""measurements"": [], ""time_refs"": []}","[""2665m"", ""3685m""]",[],[],[],849
8329,05:30,06:00,3.0,drilling,casing,ok,Made up to TDS. Broke circulation and washed down from 3680m to 3700m. 450 lpm 38 bars. Washed through tight spots at 3685m - 3687m and at 3696m. Pressure incre ased from 38-68 bar at 3700m.,CUT,"{""depths"": [""3680m"", ""3700m"", ""3685m"", ""3687m"", ""3696m""], ""equipment"": [""tds""], ""measurements"": [""68 bar"", ""450 lpm""], ""time_refs"": []}","[""3680m"", ""3700m"", ""3685m"", ""3687m"", ""3696m""]","[""tds""]","[""68 bar"", ""450 lpm""]",[],849
8330,06:00,06:30,3701.0,drilling,casing,ok,Continued washing down from to 3700m. 450 lpm 38 bars. Took 10 mt wt at 3700m. Hole packed off and pump pressure increased from 38 bars to 68 bars.,CUT,"{""depths"": [""3700m""], ""equipment"": [], ""measurements"": [""450 lpm"", ""10 mt""], ""time_refs"": []}","[""3700m""]",[],"[""450 lpm"", ""10 mt""]",[],849
8331,06:30,09:00,3694.0,drilling,casing,ok,"Pulled back to 3694m. Circulated well 650 lpm, SPP 40 bars, torque 7-8 kNm. Reciprocated the string during circulation. Evaluated situation with Petek for setting 7"" liner sh allow to reduce risk and conseqences in continuing working liner to TD..",CIRCULATE,"{""depths"": [""3694m""], ""equipment"": [], ""measurements"": [""650 lpm"", ""8 knm""], ""time_refs"": []}","[""3694m""]",[],"[""650 lpm"", ""8 knm""]",[],849
8332,09:00,09:15,3690.0,drilling,casing,ok,Racked back one double. Installed 6 m pup jnt.,CUT,"{""depths"": [""6 m""], ""equipment"": [], ""measurements"": [], ""time_refs"": []}","[""6 m""]",[],[],[],849
8333,09:15,10:00,3690.0,drilling,casing,ok,Picked up and installed Cmt head.,CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],849
8334,10:00,10:15,3690.0,drilling,casing,ok,Held tool box talk prior to space out and circulate.,CIRCULATE,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],849
8335,10:15,10:30,3690.0,drilling,casing,ok,Displaced Cmt line to drill water.,CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],849
8336,10:30,11:15,3694.0,drilling,casing,ok,"Established circulation at 3694m: 1220 lpm, 73 bars, 10 rpm, up weight 150 MT. Simultaneously held tool box prior to perform Cmt job of 7"" liner.",CUT,"{""depths"": [""3694m""], ""equipment"": [], ""measurements"": [""10 rpm"", ""1220 lpm"", ""150 mt""], ""time_refs"": []}","[""3694m""]",[],"[""10 rpm"", ""1220 lpm"", ""150 mt""]",[],849
8337,11:15,12:00,3695.0,drilling,casing,ok,"Dropped ball and chased ball with 460 lpm and 22 bars. Ball seated, applied 161 bars to set Weatherford hanger.",CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [""460 lpm""], ""time_refs"": []}",[],[],"[""460 lpm""]",[],849
8338,12:00,12:15,3695.0,drilling,casing,ok,"Released RT with 8 right hand turn 5 kNm. Slacked of to 100 MT, pressured up to shear out ball seat with 230 bars.",CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [""100 mt"", ""5 knm""], ""time_refs"": []}",[],[],"[""100 mt"", ""5 knm""]",[],849
8339,12:15,12:45,3695.0,drilling,casing,ok,"Established circulation: 500 lpm - 27 bars, 1000 lpm - 57 bars, 1500 lpm - 108 bars. Reduced flow to 1000 lpm.",CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [""500 lpm"", ""1000 lpm"", ""1500 lpm""], ""time_refs"": []}",[],[],"[""500 lpm"", ""1000 lpm"", ""1500 lpm""]",[],849
8340,12:45,13:30,3695.0,drilling,casing,ok,"Circulated bottoms up 1490 lpm, 105 bars, 15 rpm and 9-13 kNm torque.",CIRCULATE,"{""depths"": [], ""equipment"": [], ""measurements"": [""15 rpm"", ""1490 lpm"", ""13 knm""], ""time_refs"": []}",[],[],"[""15 rpm"", ""1490 lpm"", ""13 knm""]",[],849
8341,13:30,14:00,3695.0,drilling,casing,ok,Pumped 5m³ Base oil - 15m³ spacer - 4m³ OBM.,CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],849
8342,14:00,14:30,3695.0,drilling,casing,ok,Closed IBOP had 11 bars behind IBOP. Opened the Cmt head low torque valve and re-set flag. Released bottom plug.,CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],849
8343,14:30,15:00,3695.0,drilling,casing,ok,Mixed and pumped 22.6m³ cmt. Rotated the string 20 rpm 8-13 kNm. Displaced lines from Cmt unit to Cmt head with 890 litres of fresh water.,CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [""20 rpm"", ""13 knm""], ""time_refs"": []}",[],[],"[""20 rpm"", ""13 knm""]",[],849
8344,15:00,15:45,3695.0,drilling,casing,ok,Displaced cmt with mud pumps at 1200 LPM. Plug bumped at 2229 stroks. Pressured up to 150 bars and held for 2 min. Pump efficiency 96%.,CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [""1200 lpm""], ""time_refs"": []}",[],[],"[""1200 lpm""]",[],849
8345,15:45,16:00,3695.0,drilling,casing,ok,Bled down to 15 bars on stand pipe manifold. Bled back rest to Cmt unit checked for back flow.,CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],849
8346,16:00,16:15,3695.0,drilling,casing,ok,Set packer as per Weatherford instruction. Picked up new pick up weight 150 MT + 4.2 m and slackt of to 100 MT. Observed sheare at 20 MT. Picked up to neutral weight 14 0 MT.,CUT,"{""depths"": [""4.2 m""], ""equipment"": [""packer""], ""measurements"": [""150 mt"", ""100 mt"", ""20 mt"", ""0 mt""], ""time_refs"": []}","[""4.2 m""]","[""packer""]","[""150 mt"", ""100 mt"", ""20 mt"", ""0 mt""]",[],849
8347,16:15,17:15,3695.0,drilling,casing,ok,Verified line up and pressure tested packer to 310 bars with 1.36 SG OBM. Pumped 1344 litres returns 1305 litres.,PRESSURE_TEST,"{""depths"": [], ""equipment"": [""packer""], ""measurements"": [], ""time_refs"": []}",[],"[""packer""]",[],[],849
8348,17:15,18:00,2616.0,drilling,casing,ok,Released RT as per Weatherford instructions. Circulated bottoms up 2000 lpm 87 bars. Reduced pump rate due to spacer and cmt at shakers.,CIRCULATE,"{""depths"": [], ""equipment"": [], ""measurements"": [""2000 lpm""], ""time_refs"": []}",[],[],"[""2000 lpm""]",[],849
8349,18:00,18:15,2616.0,drilling,casing,ok,Installed two sponge balls in string.,CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],849
8350,18:15,19:30,2616.0,drilling,casing,ok,Circulated DP clean up at 2000 lpm 72 bars.,CIRCULATE,"{""depths"": [], ""equipment"": [], ""measurements"": [""2000 lpm""], ""time_refs"": []}",[],[],"[""2000 lpm""]",[],849
8351,19:30,20:00,2616.0,drilling,casing,ok,"Flow checked well, well static. Simultaneously held tool box talk prior to lay out Cmt head.",CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],849
8352,20:00,20:15,2616.0,drilling,casing,ok,Pumped 5m³ slug 1.67 SG.,CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],849
8353,20:15,20:45,2616.0,drilling,casing,ok,Cleared and cleaned the rig floor,CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],849
8354,20:45,22:00,2616.0,drilling,casing,ok,Broke out and laid out the Cmt head with 6 pup.,CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],849
8355,22:00,00:00,1122.0,drilling,casing,ok,"POOH with 7"" line hanger RT 5½"" DP from 2616m to 1122m. Trip time 747 m/hour",TRIP_OUT,"{""depths"": [""2616m"", ""1122m"", ""747 m""], ""equipment"": [], ""measurements"": [], ""time_refs"": []}","[""2616m"", ""1122m"", ""747 m""]",[],[],[],849
8356,00:00,01:00,216.0,drilling,casing,ok,"Continued POOH with 7"" line hanger RT 5½"" DP from 1122m to 216m. Trip time 906 m/hour",TRIP_OUT,"{""depths"": [""1122m"", ""216m"", ""906 m""], ""equipment"": [], ""measurements"": [], ""time_refs"": []}","[""1122m"", ""216m"", ""906 m""]",[],[],[],850
8357,01:00,01:45,216.0,drilling,casing,ok,"Picked up Cmt head with 6 pup, made up same and broke out the 6 m pup and laid out the Cmt head.",CUT,"{""depths"": [""6 m""], ""equipment"": [], ""measurements"": [], ""time_refs"": []}","[""6 m""]",[],[],[],850
8358,01:45,02:15,10.0,drilling,casing,ok,"Continued POOH with 7"" line hanger RT 5½"" DP from 216m to surface. Trip time 432 m/hour.",TRIP_OUT,"{""depths"": [""216m"", ""432 m""], ""equipment"": [], ""measurements"": [], ""time_refs"": []}","[""216m"", ""432 m""]",[],[],[],850
8359,02:15,02:45,10.0,drilling,casing,ok,Changed out PS-21 slip to master bushing. Cleaned around RT.,CUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],850
8360,02:45,03:30,0.0,drilling,casing,ok,Racked back last stand of DP. Broke out 6m pup and laid out the Liner hanger RT.,CUT,"{""depths"": [""6m""], ""equipment"": [], ""measurements"": [], ""time_refs"": []}","[""6m""]",[],[],[],850
8361,03:30,03:45,0.0,drilling,bop/wellhead equipment,ok,Held tool box talk prior to run with BOP/surface well head cleaning assy.,CUT,"{""depths"": [], ""equipment"": [""bop""], ""measurements"": [], ""time_refs"": []}",[],"[""bop""]",[],[],850
8362,03:45,05:00,72.0,drilling,bop/wellhead equipment,ok,Picked up and made up BOP/Surface well head cleaning assy.,CUT,"{""depths"": [], ""equipment"": [""bop""], ""measurements"": [], ""time_refs"": []}",[],"[""bop""]",[],[],850
8363,05:00,06:00,87.0,drilling,bop/wellhead equipment,ok,Started cleaning/jetting the BOP/Surface well head with 3100 lpm 70 bars.,CUT,"{""depths"": [], ""equipment"": [""bop""], ""measurements"": [""3100 lpm""], ""time_refs"": []}",[],"[""bop""]","[""3100 lpm""]",[],850
8364,06:00,06:15,82.0,drilling,bop/wellhead equipment,ok,"Continued Jet washing the BOP/Surface well head, 3100 lpm, 65 bars. Opened and closed BOP rams.",CUT,"{""depths"": [], ""equipment"": [""bop""], ""measurements"": [""3100 lpm""], ""time_refs"": []}",[],"[""bop""]","[""3100 lpm""]",[],850
8365,06:15,07:15,0.0,drilling,bop/wellhead equipment,ok,POOH with Well protector and washing assy and laid out same.,TRIP_OUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],850
8366,07:15,08:30,0.0,drilling,bop/wellhead equipment,ok,"Picked up one 5½"" DP stand ran in and displaced BOP surface lines to water.",TRIP_IN,"{""depths"": [], ""equipment"": [""bop""], ""measurements"": [], ""time_refs"": []}",[],"[""bop""]",[],[],850
8367,08:30,09:15,0.0,drilling,bop/wellhead equipment,ok,Made up wear bushing RT. Ran in and retrieved the Wear bushing after two attempts.,TRIP_IN,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],850
8368,09:15,11:00,0.0,drilling,bop/wellhead equipment,ok,Made up BOP test assy. Ran in and set same.,TRIP_IN,"{""depths"": [], ""equipment"": [""bop""], ""measurements"": [], ""time_refs"": []}",[],"[""bop""]",[],[],850
8369,11:00,11:15,0.0,drilling,bop/wellhead equipment,ok,Lined up for BOP testing. Flushed surface lines.,CUT,"{""depths"": [], ""equipment"": [""bop""], ""measurements"": [], ""time_refs"": []}",[],"[""bop""]",[],[],850
8370,11:15,16:00,0.0,drilling,bop activities,ok,"Pressure tested the BOP as per Maersk procedure. 20/345 bars 5/10 mins. Simultaneously tested the Rotary hose, auto IBOP and manually IBOP.",PRESSURE_TEST,"{""depths"": [], ""equipment"": [""bop""], ""measurements"": [], ""time_refs"": []}",[],"[""bop""]",[],[],850
8371,16:00,17:00,0.0,drilling,bop/wellhead equipment,ok,Rigged down pressure test equipment and POOH with the test plug.,TRIP_OUT,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],850
8372,17:00,17:30,0.0,drilling,bop/wellhead equipment,ok,Made up Wear bushing RT to one DP stand installed Wear bushing. Made up to TDS.,CUT,"{""depths"": [], ""equipment"": [""tds""], ""measurements"": [], ""time_refs"": []}",[],"[""tds""]",[],[],850
8373,17:30,18:30,0.0,drilling,bop/wellhead equipment,ok,"RIH with Wear bushing. Washed surface well head, 3700 lpm, 86 bars and 5 rpm. Installed the Wear bushing. POOH with Wear bushing RT.",TRIP_IN,"{""depths"": [], ""equipment"": [], ""measurements"": [""5 rpm"", ""3700 lpm""], ""time_refs"": []}",[],[],"[""5 rpm"", ""3700 lpm""]",[],850
8374,18:30,19:00,0.0,drilling,casing,ok,"Lined up for pressure test the well/7"" liner against Shear ram.",PRESSURE_TEST,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],850
8375,19:00,19:30,0.0,drilling,casing,ok,"Held tool box talk prior to rig up for RIH with cleaning assy. on 3½"" DP. Checked line up to pressure test the well/7"" liner.",TRIP_IN,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],850
8376,19:30,20:30,0.0,drilling,casing,ok,"Cleared and cleaned rig floor. Started rig up for RIH with cleaning assy. on 3½"" DP. Simultaneously pressure tested the well/7"" liner to 310 bars 10 min 1.36 SG OBM. Pumped 2375 litres had 2375 litres in return.",TRIP_IN,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],850
8377,20:30,21:30,0.0,completion,circulating conditioni ng,ok,"Continued rigging up for RIH with cleaning assy. on 3½"" DP. Checked out all equipment for loose items. Function tested auto slips. Problems wi th HTS.",TRIP_IN,"{""depths"": [], ""equipment"": [""slips""], ""measurements"": [], ""time_refs"": []}",[],"[""slips""]",[],[],850
8378,21:30,22:00,0.0,interruption,other,ok,Repaired Power Rollers (HTS).,REPAIR,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],850
8379,22:00,22:30,0.0,completion,circulating conditioni ng,ok,Picked up cleaning assy. and made up same as per SPS instructions. PDM could not be operated from dog house.,OTHER,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],850
8380,22:30,23:00,0.0,interruption,other,ok,Electric technician repaired PDM.,REPAIR,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],850
8381,23:00,23:45,100.0,completion,circulating conditioni ng,ok,"Picked up and made up cleaning assy. RIH same on 3 ½"" DP from surface to 100m. Picked up 3½"" DP singles from cantilever. Trip time 133 m /hour.",TRIP_IN,"{""depths"": [""100m"", ""133 m""], ""equipment"": [], ""measurements"": [], ""time_refs"": []}","[""100m"", ""133 m""]",[],[],[],850
8382,23:45,00:00,100.0,completion,circulating conditioni ng,ok,Held tool box talk prior to remove master bushing and install auto slip.,OTHER,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],850
8383,00:00,00:15,100.0,completion,circulating conditioning,ok,Remove master bushing and installed auto slip.,CIRCULATE,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],851
8384,00:15,04:45,600.0,completion,circulating conditioning,ok,"Continued RIH w/cleaning assy. on 3 ½"" DP from 100 to 600m. Picked up 3½"" DP singles from cantilever. Trip time 111 m/hour. Problems with tail arm of HTS. UP/Down weight at 500m 80/75 MT. Simultaneously started pressure testing of rig manifold.",TRIP_IN,"{""depths"": [""600m"", ""111 m"", ""500m""], ""equipment"": [], ""measurements"": [""75 mt""], ""time_refs"": []}","[""600m"", ""111 m"", ""500m""]",[],"[""75 mt""]",[],851
8385,04:45,06:00,630.0,interruption,other,ok,Electric technician trouble shooted HTS.,OTHER,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],851
8386,06:00,07:00,621.0,interruption,other,ok,Troubleshot HTS trailing arm.,OTHER,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],851
8387,07:00,07:15,621.0,completion,circulating conditioning,ok,Held toolbox talk / shift handover.,CIRCULATE,"{""depths"": [], ""equipment"": [], ""measurements"": [], ""time_refs"": []}",[],[],[],[],851
8388,07:15,07:45,660.0,completion,circulating conditioning,ok,"Continued to RIH with cleaning string on 3 1/2"" singles from 621 m to 660 m MD. Restriced running speed due to problems with HTS trailing arm / elevator.",TRIP_IN,"{""depths"": [""621 m"", ""660 m""], ""equipment"": [""elevator""], ""measurements"": [], ""time_refs"": []}","[""621 m"", ""660 m""]","[""elevator""]",[],[],851
8389,07:45,09:00,660.0,interruption,other,ok,Troubleshot HTS trailing arm and DP elevator. Removed and replaced DP elevator.,REPAIR,"{""depths"": [], ""equipment"": [""elevator""], ""measurements"": [], ""time_refs"": []}",[],"[""elevator""]",[],[],851
8390,09:00,12:00,1015.0,completion,circulating conditioning,ok,"Continued to RIH with cleaning string on 3 1/2"" singles from 660 m to 1015 m MD. Trip speed: 118 m/hrs",TRIP_IN,"{""depths"": [""660 m"", ""1015 m"", ""118 m""], ""equipment"": [], ""measurements"": [], ""time_refs"": []}","[""660 m"", ""1015 m"", ""118 m""]",[],[],[],851
