fluid_row_id,sample_time,sample_point,sample_depth_mmd,fluid_type,fluid_density_g_cm3,plastic_viscosity_mpa_s,yield_point_pa,report_id
1071,16:00,Active pit,2821.0,Enviromul Yellow,1.3,24.0,10.5,407
1072,22:30,Active pit,2644.0,Enviromul Yellow,1.3,24.0,10.0,407
1073,,,,,,,120.0,407
1074,,,,,,,120.0,407
1075,,,,,,,120.0,407
1076,03:30,Flowline,2821.0,Enviromul Yellow,1.3,25.0,10.0,408
1077,10:30,Flowline,2821.0,Enviromul Yellow,1.3,26.0,8.5,408
1078,15:45,Active pit,2644.0,Enviromul Yellow,1.3,26.0,7.5,408
1079,21:30,Flowline,3164.0,Enviromul Yellow,1.3,25.0,9.5,408
1080,,,,,,,120.0,408
1081,,,,,,,120.0,408
1082,,,,,,,120.0,408
1083,,,,,,,120.0,408
1084,02:30,Flowline,3250.0,Enviromul Yellow,1.3,25.0,8.5,409
1085,11:00,Flowline,3293.0,Enviromul Yellow,1.3,22.0,10.0,409
1086,16:00,Flowline,3298.0,Enviromul Yellow,1.3,22.0,9.0,409
1087,21:00,Flowline,3305.0,Enviromul Yellow,1.3,24.0,9.0,409
1088,,,,,,,120.0,409
1089,,,,,,,120.0,409
1090,,,,,,,120.0,409
1091,,,,,,,120.0,409
1092,02:00,Flowline,3250.0,Enviromul Yellow,1.3,19.0,9.0,410
1093,10:30,Flowline,3318.0,Enviromul Yellow,1.3,22.0,9.0,410
1094,16:00,Active pit,3319.0,Enviromul Yellow,1.3,21.0,9.5,410
1095,21:00,Active pit,3320.0,Enviromul Yellow,1.3,22.0,9.0,410
1096,,,,,,,120.0,410
1097,,,,,,,120.0,410
1098,,,,,,,120.0,410
1099,,,,,,,120.0,410
1100,11:00,Active pit,3320.0,Enviromul Yellow,1.31,23.0,9.5,411
1101,17:00,Flowline,3320.0,Enviromul Yellow,1.3,23.0,10.0,411
1102,21:00,Flowline,3320.0,Enviromul Yellow,1.3,20.0,10.0,411
1103,,,,,,,120.0,411
1104,,,,,,,120.0,411
1105,,,,,,,120.0,411
1106,04:00,Flowline,3320.0,Enviromul Yellow,1.3,20.0,9.5,412
1107,10:30,Flowline,3284.0,Enviromul Yellow,1.3,24.0,9.5,412
1108,16:30,Flowline,3364.0,Enviromul Yellow,1.3,24.0,10.0,412
1109,21:00,Flowline,3401.0,Enviromul Yellow,1.3,23.0,9.5,412
1110,,,,,,,120.0,412
1111,,,,,,,120.0,412
1112,,,,,,,120.0,412
1113,,,,,,,120.0,412
1114,03:00,Flowline,3429.0,Enviromul Yellow,1.3,24.0,10.0,413
1115,11:00,Flowline,3425.0,Enviromul Yellow,1.31,27.0,11.0,413
1116,14:00,Flowline,3442.0,Enviromul Yellow,1.3,24.0,11.5,413
1117,22:00,Active pit,3442.0,Enviromul Yellow,1.3,24.0,11.0,413
1118,,,,,,,120.0,413
1119,,,,,,,120.0,413
1120,,,,,,,120.0,413
1121,,,,,,,120.0,413
1122,04:00,Active pit,3442.0,Enviromul Yellow,1.3,24.0,11.0,414
1123,14:00,Active pit,3442.0,Enviromul Yellow,1.3,24.0,11.0,414
1124,22:30,Active pit,3442.0,Enviromul Yellow,1.3,24.0,11.0,414
1125,,,,,,,120.0,414
1126,,,,,,,120.0,414
1127,,,,,,,120.0,414
1128,16:00,Active pit,3442.0,Enviromul Yellow,1.3,25.0,10.5,415
1129,22:30,Active pit,3442.0,Enviromul Yellow,1.3,24.0,11.0,415
1130,,,,,,,120.0,415
1131,,,,,,,120.0,415
1132,,,,,,,1.0,415
1133,,,,,,,12.0,415
1134,,,,,,,9.625,415
1135,,,,,,,8.535,415
1136,,,,,,,53.5,415
1137,,,,,,,-95.0,415
1138,,,,,,,934.0,415
1139,,,,,,,2507.0,415
1140,,,,,,,3441.0,415
1141,,,,,,,12.0,415
1142,10:00,Active pit,3442.0,Enviromul Yellow,1.3,24.0,10.0,416
1143,21:00,Active pit,3442.0,Enviromul Yellow,1.3,24.0,10.0,416
1144,,,,,,,120.0,416
1145,10:00,Active pit,3442.0,Enviromul Yellow,1.3,25.0,9.5,417
1146,23:00,Active pit,3442.0,Enviromul Yellow,1.3,24.0,10.0,417
1147,,,,,,,120.0,417
1148,,,,,,,120.0,417
1149,14:00,Active pit,3442.0,Enviromul Yellow,1.3,25.0,9.5,418
1150,23:00,Active pit,3442.0,Enviromul Yellow,1.3,27.0,10.0,418
1151,,,,,,,120.0,418
1152,03:00,Active pit,3422.0,Enviromul Yellow,1.3,27.0,10.0,419
1153,09:00,Flowline,3442.0,Enviromul Yellow,1.3,29.0,10.5,419
1154,15:00,Active pit,3446.0,Enviromul Yellow,1.3,28.0,10.0,419
1155,23:30,Active pit,3461.0,Enviromul Yellow,1.31,31.0,11.0,419
1156,,,,,,,120.0,419
1157,,,,,,,120.0,419
1158,,,,,,,120.0,419
1159,,,,,,,120.0,419
1160,03:00,Active pit,3467.0,Enviromul Yellow,1.31,31.0,10.0,420
1161,09:15,Flowline,3475.0,Enviromul Yellow,1.3,29.0,10.5,420
1162,15:00,Active pit,3491.0,Enviromul Yellow,1.3,28.0,10.5,420
1163,23:30,Active pit,3515.0,Enviromul Yellow,1.31,28.0,10.5,420
1164,,,,,,,120.0,420
1165,,,,,,,120.0,420
1166,,,,,,,120.0,420
1167,,,,,,,120.0,420
1168,04:00,Active pit,3539.0,Enviromul Yellow,1.31,27.0,10.5,421
1169,09:00,Active pit,3550.0,Enviromul Yellow,1.31,27.0,10.5,421
1170,15:00,Active pit,3565.0,Enviromul Yellow,1.31,29.0,11.0,421
1171,21:00,Active pit,3580.0,Enviromul Yellow,1.31,29.0,10.5,421
1172,,,,,,,120.0,421
1173,,,,,,,120.0,421
1174,,,,,,,120.0,421
1175,,,,,,,120.0,421
1176,04:30,Active pit,3597.0,Enviromul Yellow,1.31,29.0,10.5,422
1177,10:00,Active pit,3605.0,Enviromul Yellow,1.3,29.0,10.0,422
1178,14:00,Active pit,3615.0,Enviromul Yellow,1.3,29.0,10.0,422
1179,21:00,Active pit,3640.0,Enviromul Yellow,1.3,30.0,12.0,422
1180,,,,,,,120.0,422
1181,,,,,,,120.0,422
1182,,,,,,,120.0,422
1183,,,,,,,120.0,422
1184,03:00,Active pit,3660.0,Enviromul Yellow,1.31,28.0,10.5,423
1185,09:30,Active pit,3690.0,Enviromul Yellow,1.3,28.0,11.0,423
1186,15:00,Active pit,3695.0,Enviromul Yellow,1.3,32.0,13.0,423
1187,,,,,,,120.0,423
1188,,,,,,,120.0,423
1189,,,,,,,120.0,423
1190,16:00,Active pit,3700.0,Enviromul Yellow,1.31,32.0,12.0,424
1191,21:00,Active pit,3745.0,Enviromul Yellow,1.31,32.0,12.0,424
1192,,,,,,,150.0,424
1193,,,,,,,150.0,424
1194,03:00,Active pit,3850.0,Enviromul Yellow,1.31,29.0,12.5,425
1195,10:30,Active pit,3926.0,Enviromul Yellow,1.31,30.0,12.0,425
1196,15:00,Active pit,4018.0,Enviromul Yellow,1.31,31.0,12.0,425
1197,21:00,Active pit,4102.0,Enviromul Yellow,1.31,34.0,12.5,425
1198,,,,,,,150.0,425
1199,,,,,,,150.0,425
1200,,,,,,,150.0,425
1201,03:00,Active pit,4210.0,Enviromul Yellow,1.31,32.0,14.0,426
1202,09:00,Active pit,4306.0,Enviromul Yellow,1.31,34.0,12.5,426
1203,15:00,Active pit,4370.0,Enviromul Yellow,1.31,34.0,12.5,426
1204,21:00,Active pit,4485.0,Enviromul Yellow,1.31,33.0,13.0,426
1205,,,,,,,120.0,426
1206,,,,,,,120.0,426
1207,,,,,,,120.0,426
1208,,,,,,,120.0,426
1209,03:00,Active pit,4548.0,Enviromul Yellow,1.31,32.0,14.0,427
1210,09:00,Active pit,4549.0,Enviromul Yellow,1.31,32.0,14.0,427
1211,16:00,Active pit,4549.0,Enviromul Yellow,1.31,35.0,12.0,427
1212,21:00,Flowline,4620.0,Enviromul Yellow,1.31,36.0,12.5,427
1213,,,,,,,120.0,427
1214,,,,,,,120.0,427
1215,,,,,,,120.0,427
1216,,,,,,,120.0,427
1217,03:00,Active pit,4717.0,Enviromul Yellow,1.31,29.0,12.0,428
1218,16:00,Active pit,4908.0,Enviromul Yellow,1.32,32.0,13.0,428
1219,21:00,Flowline,4908.0,Enviromul Yellow,1.32,32.0,13.0,428
1220,,,,,,,120.0,428
1221,,,,,,,120.0,428
1222,,,,,,,120.0,428
1223,10:30,Active pit,,Enviromul Yellow,1.32,32.0,12.5,429
1224,21:00,Active pit,,Enviromul Yellow,1.32,32.0,12.5,429
1225,,,,,,,120.0,429
1226,,,,,,,120.0,429
1227,09:00,Active pit,,Enviromul Yellow,1.32,32.0,12.5,430
1228,21:00,Active pit,,Enviromul Yellow,1.32,32.0,12.5,430
1229,,,,,,,120.0,430
1230,,,,,,,120.0,430
1231,09:00,Active pit,4911.0,Enviromul Yellow,1.32,32.0,12.5,431
1232,21:00,Active pit,4911.0,Enviromul Yellow,1.32,32.0,10.0,431
1233,,,,,,,120.0,431
1234,,,,,,,120.0,431
1235,04:00,Flowline,4958.0,Enviromul Yellow,1.32,30.0,11.0,432
1236,09:00,Active pit,4958.0,Enviromul Yellow,1.32,30.0,11.0,432
1237,21:00,Active pit,5225.0,Enviromul Yellow,1.32,34.0,12.0,432
1238,,,,,,,120.0,432
1239,,,,,,,120.0,432
1240,,,,,,,120.0,432
1241,05:00,Flowline,5308.0,Enviromul Yellow,1.32,36.0,11.5,433
1242,10:00,Active pit,5305.0,Enviromul Yellow,1.32,36.0,11.5,433
1243,21:00,Active pit,5331.0,Enviromul Yellow,1.32,37.0,15.0,433
1244,,,,,,,120.0,433
1245,,,,,,,120.0,433
1246,,,,,,,120.0,433
1247,05:00,Flowline,5331.0,Enviromul Yellow,1.32,337.0,-135.0,434
1248,21:00,Active pit,5331.0,Enviromul Yellow,1.32,37.0,15.0,434
1249,,,,,,,120.0,434
1250,,,,,,,120.0,434
1251,08:00,Active pit,5331.0,Enviromul Yellow,1.33,38.0,13.0,435
1252,20:00,Flowline,5331.0,Enviromul Yellow,1.35,38.0,14.0,435
1253,,,,,,,120.0,435
1254,,,,,,,120.0,435
1255,03:00,Flowline,5331.0,Enviromul Yellow,1.34,33.0,13.5,436
1256,09:00,Flowline,5331.0,Enviromul Yellow,1.33,33.0,13.0,436
1257,23:00,Active pit,5331.0,Enviromul Yellow,1.33,34.0,12.0,436
1258,,,,,,,120.0,436
1259,,,,,,,120.0,436
1260,,,,,,,120.0,436
1261,06:00,Reserve pit,3240.0,Enviromul Yellow,1.34,47.0,16.5,437
1262,14:00,Active pit,3240.0,Enviromul Yellow,1.33,34.0,12.0,437
1263,23:00,Active pit,3240.0,Enviromul Yellow,1.33,34.0,12.0,437
1264,,,,,,,120.0,437
1265,,,,,,,120.0,437
1266,,,,,,,120.0,437
1267,10:00,Active pit,2400.0,Enviromul Yellow,1.33,34.0,12.5,438
1268,22:00,Active pit,2400.0,Enviromul Yellow,1.33,34.0,12.0,438
1269,,,,,,,120.0,438
1270,,,,,,,120.0,438
1271,,,,,,,1235.1,438
1272,,,,,,,1199.1,438
1273,,,,,,,2591.1,438
1274,,,,,,,2276.1,438
1275,,,,,,,3266.1,438
1276,,,,,,,2632.1,438
1277,,,,,,,5065.0,438
1278,,,,,,,2859.0,438
1279,,,,,,,5204.0,438
1280,,,,,,,2944.0,438
1281,,,,,,,890.0,438
1282,,,,,,,877.0,438
1283,,,,,,,890.1,438
1284,,,,,,,877.1,438
1285,10:00,Active pit,1590.0,Enviromul Yellow,1.33,35.0,11.0,439
1286,23:30,Active pit,1590.0,Enviromul Yellow,1.51,39.0,13.0,439
1287,,,,,,,120.0,439
1288,,,,,,,120.0,439
1289,10:00,Active pit,1590.0,Enviromul Yellow,1.51,39.0,12.5,440
1290,22:00,Active pit,1590.0,Enviromul Yellow,1.51,38.0,13.5,440
1291,,,,,,,120.0,440
1292,,,,,,,120.0,440
1293,14:00,Reserve pit,1590.0,Enviromul Yellow,1.51,40.0,11.5,441
1294,22:00,Active pit,1590.0,Enviromul Yellow,1.51,38.0,13.0,441
1295,,,,,,,120.0,441
1296,,,,,,,120.0,441
1297,09:00,Active pit,1590.0,Enviromul Yellow,1.51,39.0,12.5,442
1298,22:00,Active pit,1590.0,Enviromul Yellow,1.51,38.0,13.5,442
1299,,,,,,,120.0,442
1300,,,,,,,120.0,442
1301,11:00,Active pit,1205.0,Enviromul Yellow,1.5,41.0,11.5,443
1302,22:30,Active pit,1205.0,Enviromul Yellow,1.5,42.0,15.0,443
1303,,,,,,,120.0,443
1304,,,,,,,120.0,443
1305,10:00,Reserve pit,1205.0,Enviromul Yellow,1.5,41.0,15.0,444
1306,22:00,Reserve pit,1205.0,Packer fluid,1.03,,,444
1307,,,,,,,120.0,444
1308,22:00,Active pit,0.0,Packer fluid,1.03,,,445
1309,22:00,Active pit,0.0,Packer fluid,1.03,,,446
1310,20:00,Active pit,165.0,Spud mud,1.03,,,447
1311,,,,,120.0,,,447
1312,10:00,Reserve pit,207.0,Spud Mud,1.4,,,448
1313,20:00,Active pit,165.0,Spud mud,1.03,,,448
1314,,,,,100.0,,,448
1315,,,,,120.0,,,448
1316,10:00,Reserve pit,207.0,Spud Mud,1.4,,,449
1317,20:00,Active pit,165.0,Spud mud,1.03,,,449
1318,,,,,100.0,,,449
1319,,,,,120.0,,,449
1320,10:00,Reserve pit,207.0,Spud Mud,1.4,,,450
1321,20:00,Active pit,165.0,Spud mud,1.03,,,450
1322,,,,,100.0,,,450
1323,,,,,120.0,,,450
1324,10:00,Reserve pit,207.0,Spud Mud,1.4,,,451
1325,20:00,Active pit,165.0,Spud mud,1.03,,,451
1326,,,,,100.0,,,451
1327,,,,,120.0,,,451
1328,10:00,Reserve pit,207.0,Spud Mud,1.4,,,452
1329,20:00,Active pit,165.0,Spud mud,1.03,,,452
1330,,,,,100.0,,,452
1331,,,,,120.0,,,452
1332,10:00,Reserve pit,207.0,Spud Mud,1.4,,,453
1333,20:00,Active pit,165.0,Spud mud,1.03,,,453
1334,,,,,100.0,,,453
1335,,,,,120.0,,,453
1336,,,,,,,30.0,453
1337,,,,,,,30.0,453
1338,,,,,,,30.0,453
1339,,,,,,,30.0,453
1340,,,,,,,30.0,453
1341,,,,,,,30.0,453
1342,,,,,,,27.0,453
1343,,,,,,,28.0,453
1344,,,,,,,28.0,453
1345,,,,,,,27.0,453
1346,,,,,,,27.0,453
1347,,,,,,,457.0,453
1348,,,,,,,309.7,453
1349,,,,,,,309.7,453
1350,,,,,,,309.7,453
1351,,,,,,,457.0,453
1352,,,,,,,457.0,453
1353,,,,,,,-56.0,453
1354,,,,,,,-52.0,453
1355,,,,,,,-52.0,453
1356,,,,,,,-52.0,453
1357,,,,,,,-56.0,453
1358,,,,,,,-56.0,453
1359,,,,,,,-4.0,453
1360,,,,,,,-2.0,453
1361,,,,,,,-2.0,453
1362,,,,,,,-2.0,453
1363,,,,,,,-4.0,453
1364,,,,,,,-4.0,453
1365,,,,,,,25.4,453
1366,,,,,,,36.5,453
1367,,,,,,,12.6,453
1368,,,,,,,24.4,453
1369,,,,,,,12.3,453
1370,,,,,,,12.9,453
1371,,,,,,,140.1,453
1372,,,,,,,165.5,453
1373,,,,,,,189.7,453
1374,,,,,,,165.3,453
1375,,,,,,,153.0,453
1376,,,,,,,140.1,453
1377,,,,,,,165.5,453
1378,,,,,,,202.0,453
1379,,,,,,,202.3,453
1380,,,,,,,189.7,453
1381,,,,,,,165.3,453
1382,,,,,,,153.0,453
1383,10:00,Reserve pit,207.0,Spud Mud,1.4,,,454
1384,20:00,Active pit,165.0,Spud mud,1.03,,,454
1385,,,,,100.0,,,454
1386,,,,,120.0,,,454
1387,10:00,Reserve pit,224.0,Spud Mud,1.4,,,455
1388,20:00,Active pit,224.0,Spud mud,1.03,,,455
1389,,,,,100.0,,,455
1390,,,,,120.0,,,455
1391,10:00,Reserve pit,282.0,Spud Mud,1.4,,,456
1392,20:00,Active pit,282.0,Spud mud,1.03,,,456
1393,,,,,100.0,,,456
1394,,,,,120.0,,,456
1395,,,,,,,100.0,456
1396,,,,,,,208.0,456
1397,,,,,,,224.0,456
1398,10:00,Reserve pit,282.0,Spud Mud,1.4,,,457
1399,20:00,Active pit,282.0,Spud mud,1.03,,,457
1400,,,,,100.0,,,457
1401,,,,,120.0,,,457
1402,10:00,Reserve pit,347.0,Spud Mud,1.4,,,458
1403,20:00,Active pit,347.0,Spud mud,1.03,,,458
1404,,,,,100.0,,,458
1405,,,,,120.0,,,458
1406,10:00,Reserve pit,347.0,Spud Mud,1.4,,,459
1407,20:00,Active pit,347.0,Spud mud,1.03,,,459
1408,,,,,100.0,,,459
1409,,,,,120.0,,,459
1410,10:00,Reserve pit,347.0,Spud Mud,1.4,,,460
1411,20:00,Active pit,347.0,Spud mud,1.03,,,460
1412,,,,,100.0,,,460
1413,,,,,120.0,,,460
1414,10:00,Reserve pit,347.0,Spud Mud,1.4,,,461
1415,20:00,Active pit,347.0,Spud mud,1.03,,,461
1416,22:00,Reserve pit,347.0,KCl/Polymer/GEM,1.4,27.0,14.5,461
1417,,,,,100.0,,,461
1418,,,,,120.0,,,461
1419,10:00,Reserve pit,347.0,Spud Mud,1.4,,,462
1420,20:00,Active pit,347.0,Spud mud,1.03,,,462
1421,22:00,Reserve pit,347.0,KCl/Polymer/GEM,1.4,27.0,14.5,462
1422,,,,,100.0,,,462
1423,,,,,120.0,,,462
1424,10:00,Reserve pit,347.0,Spud Mud,1.4,,,463
1425,20:00,Active pit,347.0,Spud mud,1.03,,,463
1426,22:00,Reserve pit,347.0,KCl/Polymer/GEM,1.4,27.0,14.5,463
1427,,,,,100.0,,,463
1428,,,,,120.0,,,463
1429,02:00,Active pit,2616.0,Enviromul Yellow,1.28,31.0,8.0,464
1430,15:00,Active pit,2569.0,Enviromul Yellow,1.28,31.0,8.0,464
1431,,,,,,,120.0,464
1432,,,,,,,120.0,464
1433,02:15,Flowline,3041.0,Enviromul Yellow,1.28,34.0,9.5,465
1434,11:00,Flowline,2762.0,Enviromul Yellow,1.28,32.0,8.5,465
1435,16:30,Flowline,2876.0,Enviromul Yellow,1.28,31.0,9.5,465
1436,20:00,Flowline,2938.0,Enviromul Yellow,1.28,32.0,10.5,465
1437,,,,,,,120.0,465
1438,,,,,,,120.0,465
1439,,,,,,,120.0,465
1440,,,,,,,120.0,465
1441,02:30,Flowline,3301.0,Enviromul Yellow,1.28,34.0,11.0,466
1442,10:30,Flowline,3174.0,Enviromul Yellow,1.28,31.0,9.5,466
1443,15:00,Flowline,3226.0,Enviromul Yellow,1.28,33.0,9.5,466
1444,22:00,Flowline,3301.0,Enviromul Yellow,1.28,35.0,10.5,466
1445,,,,,,,120.0,466
1446,,,,,,,120.0,466
1447,,,,,,,120.0,466
1448,,,,,,,120.0,466
1449,21:00,Active pit,3301.0,Enviromul Yellow,1.28,35.0,11.0,467
1450,,,,,,,120.0,467
1451,01:00,Flowline,3392.0,Enviromul Yellow,1.3,41.0,15.0,468
1452,10:00,Active pit,3301.0,Enviromul Yellow,1.28,39.0,12.0,468
1453,20:30,Active pit,3301.0,Enviromul Yellow,1.28,40.0,14.5,468
1454,,,,,,,120.0,468
1455,,,,,,,120.0,468
1456,,,,,,,120.0,468
1457,02:30,Flowline,3762.0,Enviromul Yellow,1.32,36.0,13.0,469
1458,10:00,Flowline,3762.0,Enviromul Yellow,1.32,35.0,13.0,469
1459,10:30,Flowline,3563.0,Enviromul Yellow,1.32,38.0,12.5,469
1460,16:00,Flowline,3648.0,Enviromul Yellow,1.32,37.0,12.5,469
1461,20:00,Flowline,3695.0,Enviromul Yellow,1.32,35.0,12.5,469
1462,,,,,,,120.0,469
1463,,,,,,,120.0,469
1464,,,,,,,120.0,469
1465,,,,,,,120.0,469
1466,,,,,,,120.0,469
1467,14:30,Flowline,3762.0,Enviromul Yellow,1.32,36.0,12.0,470
1468,21:00,Active pit,3762.0,Enviromul Yellow,1.32,39.0,14.5,470
1469,,,,,,,120.0,470
1470,,,,,,,120.0,470
1471,09:00,Active pit,3762.0,Enviromul Yellow,1.32,39.0,12.5,471
1472,16:30,Flowline,3762.0,Enviromul Yellow,1.32,40.0,12.5,471
1473,20:00,Active pit,3762.0,Enviromul Yellow,1.32,38.0,13.0,471
1474,,,,,,,120.0,471
1475,,,,,,,120.0,471
1476,,,,,,,120.0,471
1477,03:00,Active pit,3762.0,Enviromul Yellow,1.32,41.0,12.5,472
1478,20:00,Flowline,3762.0,Enviromul Yellow,1.32,40.0,14.0,472
1479,,,,,,,120.0,472
1480,,,,,,,120.0,472
1481,12:00,Active pit,3762.0,Enviromul Yellow,1.32,39.0,12.5,473
1482,,,,,,,120.0,473
1483,12:00,Flowline,3485.0,Enviromul Yellow,1.32,39.0,12.5,474
1484,20:30,Active pit,3485.0,Enviromul Yellow,1.32,39.0,14.0,474
1485,,,,,,,120.0,474
1486,,,,,,,120.0,474
1487,12:00,Flowline,2520.0,Enviromul Yellow,1.28,39.0,14.0,475
1488,20:00,Active pit,2520.0,Enviromul Yellow,1.28,39.0,14.5,475
1489,,,,,,,120.0,475
1490,,,,,,,120.0,475
1491,05:30,Active pit,2520.0,Enviromul Yellow,1.28,46.0,13.5,476
1492,12:00,Active pit,2520.0,Enviromul Yellow,1.28,42.0,11.5,476
1493,21:00,Active pit,2520.0,Enviromul Yellow,1.28,39.0,14.5,476
1494,,,,,,,120.0,476
1495,,,,,,,120.0,476
1496,,,,,,,120.0,476
1497,09:00,Active pit,2577.0,Enviromul Yellow,1.28,43.0,13.5,477
1498,15:00,Flowline,2625.0,Enviromul Yellow,1.28,38.0,11.5,477
1499,21:00,Flowline,2730.0,Enviromul Yellow,1.28,35.0,11.0,477
1500,,,,,,,120.0,477
1501,,,,,,,120.0,477
1502,,,,,,,120.0,477
1503,03:00,Flowline,2828.0,Enviromul Yellow,1.28,34.0,11.0,478
1504,09:00,Flowline,2577.0,Enviromul Yellow,1.28,43.0,13.5,478
1505,15:00,Flowline,2625.0,Enviromul Yellow,1.28,38.0,11.5,478
1506,20:30,Active pit,2917.0,Enviromul Yellow,1.28,33.0,13.0,478
1507,21:00,Flowline,2730.0,Enviromul Yellow,1.28,35.0,11.0,478
1508,,,,,,,120.0,478
1509,,,,,,,120.0,478
1510,,,,,,,120.0,478
1511,,,,,,,120.0,478
1512,,,,,,,120.0,478
1513,02:30,Active pit,2917.0,Enviromul Yellow,1.28,33.0,13.0,479
1514,09:00,Flowline,2866.0,Enviromul Yellow,1.28,33.0,11.0,479
1515,15:00,Flowline,2911.0,Enviromul Yellow,1.28,38.0,11.5,479
1516,,,,,,,120.0,479
1517,,,,,,,120.0,479
1518,,,,,,,120.0,479
1519,01:30,Flowline,3197.0,Enviromul Yellow,1.28,32.0,11.5,480
1520,09:00,Flowline,2917.0,Enviromul Yellow,1.28,33.0,13.0,480
1521,15:00,Flowline,2917.0,Enviromul Yellow,1.28,34.0,11.0,480
1522,20:30,Flowline,3014.0,Enviromul Yellow,1.28,33.0,10.5,480
1523,,,,,,,120.0,480
1524,,,,,,,120.0,480
1525,,,,,,,120.0,480
1526,,,,,,,120.0,480
1527,12:00,Flowline,3197.0,Enviromul Yellow,1.28,33.0,10.5,481
1528,22:30,Active pit,3197.0,Enviromul Yellow,1.28,33.0,10.5,481
1529,,,,,,,120.0,481
1530,,,,,,,120.0,481
1531,12:00,Flowline,3197.0,Enviromul Yellow,1.28,33.0,10.5,482
1532,23:40,Active pit,3197.0,Enviromul Yellow,1.28,33.0,10.5,482
1533,,,,,,,120.0,482
1534,,,,,,,120.0,482
1535,11:45,Active pit,3197.0,Enviromul Yellow,1.28,33.0,10.5,483
1536,23:00,Active pit,3197.0,Enviromul Yellow,1.28,33.0,10.5,483
1537,,,,,,,120.0,483
1538,,,,,,,120.0,483
1539,10:00,Active pit,3197.0,Enviromul Yellow,1.28,33.0,10.5,484
1540,23:00,Active pit,3197.0,Enviromul Yellow,1.28,33.0,10.5,484
1541,,,,,,,120.0,484
1542,,,,,,,120.0,484
1543,11:00,Active pit,3197.0,Enviromul Yellow,1.28,33.0,10.5,485
1544,23:05,Active pit,3197.0,Enviromul Yellow,1.28,33.0,10.5,485
1545,,,,,,,120.0,485
1546,,,,,,,120.0,485
1547,12:00,Active pit,3197.0,Enviromul Yellow,1.28,33.0,10.5,486
1548,23:00,Flowline,3197.0,Enviromul Yellow,1.28,33.0,10.5,486
1549,,,,,,,120.0,486
1550,,,,,,,120.0,486
1551,,,,,,,32453.0,486
1552,,,,,,,35354.0,486
1553,,,,,,,3453.0,486
1554,,,,,,,56354.0,486
1555,04:00,Active pit,3197.0,Enviromul Yellow,1.28,32.0,11.5,487
1556,12:00,Active pit,3197.0,Enviromul Yellow,1.28,32.0,11.5,487
1557,23:30,Active pit,3197.0,Enviromul Yellow,1.28,33.0,10.5,487
1558,,,,,,,120.0,487
1559,,,,,,,120.0,487
1560,,,,,,,120.0,487
1561,,,,,,,3219.0,487
1562,,,,,,,2793.0,487
1563,,,,,,,3266.0,487
1564,,,,,,,2814.5,487
1565,,,,,,,3268.0,487
1566,,,,,,,2815.0,487
1567,03:00,Flowline,3310.0,Enviromul Yellow,1.32,41.0,11.5,488
1568,16:00,Active pit,3197.0,Enviromul Yellow,1.28,33.0,10.5,488
1569,21:00,Flowline,3250.0,Enviromul Yellow,1.32,42.0,12.0,488
1570,,,,,,,120.0,488
1571,,,,,,,120.0,488
1572,,,,,,,120.0,488
1573,03:00,Flowline,3840.0,Enviromul Yellow,1.32,35.0,9.0,489
1574,09:45,Flowline,3427.0,Enviromul Yellow,1.32,40.0,12.0,489
1575,16:45,Flowline,3600.0,Enviromul Yellow,1.32,40.0,11.0,489
1576,21:00,Flowline,3698.0,Enviromul Yellow,1.32,35.0,10.0,489
1577,,,,,,,120.0,489
1578,,,,,,,120.0,489
1579,,,,,,,120.0,489
1580,,,,,,,120.0,489
1581,03:00,Flowline,4218.0,Enviromul Yellow,1.32,35.0,12.5,490
1582,09:30,Flowline,3882.0,Enviromul Yellow,1.32,27.0,11.0,490
1583,17:00,Flowline,3973.0,Enviromul Yellow,1.32,36.0,12.5,490
1584,21:00,Flowline,4080.0,Enviromul Yellow,1.32,33.0,11.0,490
1585,,,,,,,120.0,490
1586,,,,,,,120.0,490
1587,,,,,,,120.0,490
1588,,,,,,,120.0,490
1589,09:30,Flowline,4361.0,Enviromul Yellow,1.32,38.0,12.0,491
1590,16:00,Flowline,4444.0,Enviromul Yellow,1.32,36.0,11.5,491
1591,21:00,Flowline,4520.0,Enviromul Yellow,1.32,35.0,12.0,491
1592,,,,,,,120.0,491
1593,,,,,,,120.0,491
1594,,,,,,,120.0,491
1595,04:00,Flowline,4770.0,Enviromul Yellow,1.32,32.0,10.5,492
1596,09:30,Flowline,4689.0,Enviromul Yellow,1.32,35.0,12.5,492
1597,13:30,Flowline,4716.0,Enviromul Yellow,1.32,36.0,12.0,492
1598,21:00,Flowline,4770.0,Enviromul Yellow,1.32,30.0,10.0,492
1599,,,,,,,120.0,492
1600,,,,,,,120.0,492
1601,,,,,,,120.0,492
1602,,,,,,,120.0,492
1603,10:00,Active pit,4770.0,Enviromul Yellow,1.32,32.0,10.5,493
1604,21:00,Active pit,4770.0,Enviromul Yellow,1.32,31.0,10.5,493
1605,,,,,,,120.0,493
1606,,,,,,,120.0,493
1607,15:00,Active pit,4770.0,Enviromul Yellow,1.32,32.0,10.5,495
1608,,,,,,,120.0,495
1609,,,,,,,7.0,495
1610,,,,,,,7.0,495
1611,,,,,,,7.0,495
1612,,,,,,,7.0,495
1613,,,,,,,7.0,495
1614,,,,,,,7.0,495
1615,,,,,,,7.0,495
1616,,,,,,,7.0,495
1617,,,,,,,7.0,495
1618,,,,,,,7.0,495
